title,author,price
 质量保障——筑梦之路·臻于至善,网易互动娱乐事业群,¥59.00
 敏捷软件开发（珍藏版）,[美]罗伯特·C.马丁(Robert C. Martin)著 鄢倩 徐进 译,¥79.50
 MicroPython内核开发笔记——基于MM32F3微控制器,苏勇，卓晴,¥44.50
 图像识别技术与实战（OpenCV+dlib+Keras+Sklearn+TensorFlow）,扶松柏,¥44.50
 正版2册从零开始学做视频剪辑手机摄影从入门到精通入门教材拍照用光与构图技巧人物儿童自然风景旅游等零基础初书籍入门基础书籍,赵辛睿 李雪刚,¥25.80
 轻松学编程:中小学C++零基础入门,杨博洋、王建元、张登奎,¥29.50
 Python图像处理经典实例,桑迪潘·戴伊（Sandipan Dey）,¥59.90
 从零开始学ASP.NET,明日科技 编著,¥49.50
 Unity 3D可视化VR应用开发实战（零代码版·微课视频版）,徐志平,¥44.90
 SAI＋Photoshop漫画绘制技法从入门到精通（第2版）,零点动漫,¥54.00
 HTML5移动网站与App开发实战,王金柱 绵绵的糖,¥39.50
 昇腾AI处理器CANN应用与实战——基于Atlas硬件的人工智能案例开发指南,苏统华，杜鹏,¥34.50
 Python深度学习从零开始学,宋立桓,¥39.50
 Photoshop CC 2020从入门到精通,谭雪松、郭万军、高国毅 编著,¥54.00
 Python统计分析基础及实践 案例丰富赠送全部源代码 比SPSS更简单比R语言更好学 大数据时代 数据分析与应用从入门,谷合广纪 著 辻真吾 监制,¥88.00
 中文版Photoshop2022电商美工从入门到精通案例视频唯美全彩版 ps入门教程教材书籍 网店图像处理 店铺首页及详,唯美世界瞿颖建,¥105.80
 图解PLC、变频器与触摸屏技术完全自学手册,蔡杏山 主编,¥44.00
 重构你的办公效率——120个Office应用技巧,沈敏捷,¥32.40
 计算机数学基础（第6版）,"（德）克里斯托弗·迈内尔（Christoph Meinel）, 马丁·马德亨克（Martin Mundhenk）著 季松 程峰 等译",¥34.50
 Python机器学习实践,张建伟 陈锐 马军霞 王鹏,¥34.50
 新知文库127·智能简史,[韩] 李大烈 著,¥19.50
 Python基础实例教程（普通高等教育“十三五”规划教材（计算机专业群））,秦颖,¥13.30
 谷歌JAX深度学习从零开始学,王晓华,¥39.50
 趣味微项目，轻松学Python,[美] 肯·尤内-克拉克(Ken Youens-Clark) 著 杨欣 韩轶男 于妙妙 译,¥49.00
 JavaScript ES8函数式编程实践入门(第2版),[印]安托·阿拉文思（Anto Aravinth）、斯里坎特·马基拉朱（Srikanth Machiraju）著 梁平 译,¥29.90
 Cinema 4D R23从新手到高手,高雪,¥49.50
 Word/Excel/PPT/思维导图办公应用：从入门到精通,柏先云 编著,¥34.00
 人脑认知控制检测的计算指标及其应用研究,于波,¥22.50
 面向中小学教师的Python编程入门,樊磊 编著,¥27.80
 中文版Photoshop2022完全自学教程（实战案例视频版）,瀚阅教育 编著,¥54.00
 商业广告设计手册（第2版）,赵庆华,¥34.90
 数据结构与算法教材(Python语言实现)程序员的数学 python编程程序设计算法分析 算法导论 计算机程序设计编程思,郭炜,¥85.30
 虚拟现实——理论、技术、开发与应用,吕云、王海泉、孙伟,¥29.50
 Electron入门与实战,潘潇,¥44.90
 反入侵的艺术——黑客入侵背后的真实故事,"Kevin D. Mitnick, William L. Simon 著",¥34.00
 新手零基础学电脑：电脑入门+拼音五笔打字+Word+Excel+PPT+PS+CAD+C语言：8合1,许东平,¥42.10
 Java系统分析与架构设计,肖海鹏 王荣芝 张天怡 王化宇 周洪翠,¥39.50
 剪映专业版（电脑版）视频剪辑全攻略：音效添加+转场特效+视频制作,洪唯佳,¥58.70
 程序设计竞赛入门(Python版),黄龙军,¥29.90
 编程猫：零基础趣味学Python+Kitten,编程猫内容中心 编著,¥159.50
 Creo 5.0中文版完全自学手册,钟日铭,¥44.90
 战场态势感知与信息融合,刘熹 赵文栋 徐正芹 张磊 胡磊 彭来献 徐任晖 许世明,¥29.50
 深度学习与MindSpore实践,陈雷,¥39.50
 Premiere+AE影视后期处理从新手到高手,郭晶晶,¥49.50
 Python趣味编程案例实战 用趣味游戏案例提升Python编程水平小学生趣味编程 python编程从入门到精通完全案例,[日]小林郁夫 佐佐木晃,¥78.20
 基于模型的设计及其嵌入式实现(第2版),刘杰 著,¥39.50
 薛定宇教授大讲堂（卷Ⅳ）：MATLAB最优化计算,薛定宇,¥39.50
 电子战辐射源检测与定位,[美]尼古拉斯·A.奥唐纳（Nicholas A. O,¥49.00
 Python 3高级教程（第3版）,"[美]J.伯顿·布朗宁(J.Burton Browning),[美]马蒂·阿尔金(Marty Alchin) 著; 杨庆麟 译",¥44.50
 Java Web入门很轻松（微课超值版）,云尚科技,¥39.90
 openGauss数据库核心技术（华为智能计算技术丛书）,李国良、周敏奇,¥39.50
 CCSK云安全知识认证考试完全指南,"[美]格雷汉姆·汤普森（Graham Thompson）,方红琴译",¥44.10
 TensorFlow 2 人工神经网络学习手册,（印度）P.萨朗 编著,¥164.60
 Visual Basic精彩编程200例（全彩版）,明日科技(Mingri Soft),¥78.20
 Node.js从入门到精通,明日科技,¥44.90
 计算机网络基础,刘勇 著,¥24.50
 零起步玩转Mind+创客教程——基于micro:bit开发板,解明明 占正奎 著,¥34.90
 西门子S7-1200 PLC学习手册——基于LAD和SCL编程,向晓汉 主编,¥64.00
 Python网络爬虫技术手册：基础·实战·强化,明日科技 编著,¥125.40
 左手Excel右手Tableau数据分析可视化入门案例视频精讲,韩小良,¥49.50
 Python应用轻松入门,赵会军,¥49.50
 嵌入式MCGS串口通信快速入门及编程实例,张辉 著,¥24.90
 十万个高科技为什么（第二辑平装版）少儿科普课外读物量子科学5G技术人工智能AI技术大数据应用高清彩图通俗易懂 广东科技,李凤亮 刘青松,¥64.60
 Pandas1.x实例精解,[美]马特·哈里森 等著 刘鹏 译,¥79.50
 黑客攻防与电脑安全从新手到高手（微视频+火力升级版）,网络安全技术联盟,¥34.90
 Pandas通关实战,黄福星,¥59.50
 自动化测试项目实战——从入门到精通（微课视频版）,卢家涛,¥44.90
 Android零基础入门到实战（App项目开发·鸿蒙开发入门·微课视频版）,赵圣鲁、胡颖辉、余燕萍、汪宗伟、吴微微,¥29.90
 C语言程序设计实用教程/现代学徒制试点创新成果系列教材,中国建材工业出版社,¥23.90
 AutoCAD 2020中文版家具设计从入门到精通,CAD/CAM/CAE技术联盟,¥44.90
 Unity AR增强现实开发实战,李婷婷、余庆军、刘石、仲于姗,¥29.70
 AI改变设计——人工智能时代的设计师生存手册,薛志荣,¥34.50
 研磨用户体验——贯穿产品设计的思路|方法|实践,王雪诗,¥34.50
 智能制造装备及系统,王立平、张根保、张开富、王伟,¥54.00
 网站情感化设计,钱默,¥29.50
 TensorFlow全栈开发工程实践——做一个全智全能算法工程师 tensorflow2.0人工智能AI ChatGPT,王艳铭,¥100.00
 PADS VX.2.4中文版从入门到精通,CAD/CAM/CAE技术联盟,¥54.00
 电脑组装选购操作维护维修从入门到精通,王凤英 郭绍义,¥23.00
 SOLIDWORKS 2018中文版从入门到精通,CAD/CAM/CAE技术联盟,¥44.90
 智慧教育技术与应用,[澳]朱佳（Jia Zhu）、黄昌勤,¥39.50
 中老年人学手机、相机摄影从入门到精通,构图君,¥49.50
 四轴飞行器DIY——基于STM32微控制器,吴勇,¥19.50
 Neo4j图谱分析实战,[美]埃斯特尔·赛弗 著 沈?F 译,¥69.50
 Java Web从入门到精通（第3版）,明日科技 著,¥49.90
 青少年3D打印课程—— 用123D Design建模,何余东 著,¥24.50
 Adobe PremierePro CC课堂实录,黄浣尘,¥39.50
 MATLAB面向对象和C/C++编程（MATLAB编程一代宗师亲自掌舵，面向对象-混合编程，全新力作）,凌云、张志涌,¥29.00
 Python全栈开发——数据分析,夏正东,¥39.50
 计算思维的力量,[英]保罗·柯松（Paul Curzon），彼得·W. 麦克欧文（Peter W. McOwan）,¥21.60
 机器人控制——运动学、控制器设计、人机交互与应用实例,杨辰光 程龙 李杰,¥49.50
 剑指大前端全栈工程师,贾志杰、史广、赵东彦,¥109.50
 误配：包容如何改变设计,［美］凯特·霍姆斯 后浪,¥28.00
 Android Studio开发实战：从零基础到App上线(第2版),欧阳燊,¥69.50
 Spark原理深入与编程实战（微课视频版）,辛立伟、张帆、张会娟,¥94.50
 ArcGIS地理信息系统大全（配光盘）,薛在军,¥34.50
 电脑常用工具软件标准教程(全彩微课版),李勇 何子轶,¥29.90
 Spring Boot微服务实战(第2版),[美]莫伊塞斯·马塞罗·加西亚(Moisés Macero García) 著 甘明 王超 庄晓敏 石瑶 译,¥64.00
 大数据技术概论,娄岩 徐东雨,¥17.50
 ANSYS 2021 土木工程有限元分析入门与提高,井水兰、王晓晶、唐宝涛,¥59.90
 中文版Photoshop CC从入门到精通,卢建洲 编著,¥59.00
 大话存储后传：次世代数据存储思维与技术,冬瓜哥,¥44.50
 Python深度学习算法实战 chatgpt聊天机器人 机器学习的数学原理 tensorflow机器学习实战 人工智能算,【英】苏达桑·拉维尚迪兰,¥105.80
 UNIX xv6内核源码深入剖析,高联雄,¥49.50
 可持续设计：数字·多元·安全,胡晓,¥59.50
 Xamarin全栈开发技术与实践（微课版）,张引、赵玉丽、张斌、高克宁,¥39.50
 抖音+剪映+Premiere短视频制作从新手到高手（第2版）,毛彤，姜旬恂，闫妍,¥49.50
 左手Excel右手Tableau数据分析可视化实战案例视频精讲,韩小良,¥39.50
 Python量化交易实战,王晓华,¥39.50
 网络舆情分析：理论、技术与应用,谷琼 王贤明 著,¥24.50
 从零开始学Node.js,明日科技 编著,¥49.50
 CCSP云安全专家认证All-in-One（第2版）,[美] 丹尼尔·卡特（Daniel Carter）著 栾浩 陈英杰 张瑞恒 译 河北翎贺计算机信息技术有限公司 审,¥49.00
 WPS Office办公应用技巧宝典,秦阳 章慧敏 张伟崇,¥39.90
 AI源码解读：循环神经网络（RNN）深度学习案例（Python版）,李永华 曲宗峰 李红伟,¥44.50
 华为云从入门到实战,张建勋 刘航 编著,¥29.90
 毕昇编译器原理与实践,华保健 高耀清,¥39.50
 编程真好玩——小朋友都喜欢看的Scratch编程书！,[日]冈田哲郎 著，未蓝文化 译,¥122.60
 深入浅出R语言数据分析,米霖,¥34.50
 FPGA现代数字系统设计——基于Xilinx可编程逻辑器件与Vivado平台,孟宪元、钱伟康,¥39.50
 Python预测分析与机器学习,王沁晨,¥44.50
 TensorFlow Lite移动设备深度学习从入门到实践,张元勇,¥34.50
 从零开始学Java,明日科技 编著,¥49.50
 Vue.js实战,梁灏,¥39.50
 Java项目驱动开发教程,迟殿委 刘丽贞 黄甜甜 杨嘉耀,¥44.50
 中学生Python程序设计基础教程,骆焦煌、骆毅林,¥24.50
 机器人创意设计与制作全攻略,苏易衡，王雪雁 主编,¥44.90
 网络安全防御实战——蓝军武器库,[美] 纳迪斯·坦纳（Nadean H. Tanner）著 贾玉彬 李燕宏 袁明坤 译,¥34.00
 机器学习在量化金融中的应用,倪好 于光希 郑劲松 董欣,¥34.50
 并行编程,张杨,¥39.50
 瓶颈驱动的计划与调度,陈剑、王军强,¥44.50
 零基础学Oracle（全彩版）,明日科技(Mingri Soft),¥78.20
 精通区块链,"[美]洛恩·兰茨（Lorne Lantz）,[美]丹尼尔·考瑞(Daniel Cawrey）, 沈寅,易维利",¥39.60
 中文版CorelDRAW 2022从入门到精通（微课视频 全彩版）CDR教程书籍cdr新手入门coreldraw完全自学,唯美世界 瞿颖健,¥102.60
 设计模式与游戏完美开发,蔡升达,¥44.50
 图机器学习,[美]克劳迪奥·斯塔迈尔 等著 马京京 译,¥54.50
 3ds Max动画设计与制作从新手到高手,成健,¥49.50
 机器人传感器及其信息融合技术,郭彤颖，张辉 主编,¥24.50
 计算机视觉 Python+TensorFlow+Keras深度学习实战 微课视频版,袁雪,¥19.90
 HTML5+Vue.js 3.x从入门到精通（视频教学版）,张工厂,¥44.50
 Java Web 从入门到项目实践（超值版）,聚慕课教育研发中心,¥39.90
 玩转大数据：SAS+R+Stata+Python,孙江伟 王韵章 宁铮 李夏 王吟曦 李琳 卞伟玮,¥99.00
 Arduino编程从入门到进阶实战,刁彬斌 著,¥29.50
 基于PyTorch的深度学习,"[美]伊恩?波恩特（Ian,Pointer）",¥30.60
 安川工业机器人从入门到精通,龚仲华 编著,¥69.50
 你好，C语言,周圣杰、林耿亮,¥49.90
 算法零基础一本通（Python版）,洪锦魁,¥49.50
 Flutter跨平台移动开发实战,董运成,¥39.50
 动手学深度学习（PyTorch版）（精装版）,阿斯顿·张（Aston Zhang） [美]扎卡里·C. 立顿（Zachary,¥114.90
 中老年学手机照片编修与短视频剪辑,王岩,¥34.50
 计算机视觉技术：事件相机原理与应用,高山、乔诗展、叶汝楷 编著,¥78.20
 Vue.js 3.x快速入门,申思维 杜骁,¥34.50
 精通区块链开发技术（第2版）,[美]伊姆兰·巴希尔 著 王烈征 译,¥74.50
 MATLAB智能算法,温正，孙华克,¥44.50
 AutoCAD中文版家具设计自学视频教程,CAD/CAM/CAE技术联盟,¥39.90
 在线影响力——运用行为心理学升华互联网产品,[荷]乔里斯·格罗恩（Joris Groen） 巴斯·沃特斯（Bas Wouters）著，胡晓 译,¥54.50
 Photoshop+Adobe Camera Raw+Lightroom摄影后期照片润饰实战,郭惠,¥49.50
 机器学习应用实战,刘袁缘 李圣文 方芳 主编 周顺平 万波 蒋良孝 叶亚琴 杨林 左泽均 副主编,¥24.90
 中文版Premiere Pro 2021从入门到实战（全程视频版）（全两册）pr教程pr书籍视频剪辑教程剪映教程blen,唯美世界 曹茂鹏 编著,¥125.40
 新媒体交互艺术,韦艳丽 著,¥44.00
 MATLAB仿真及其在光学课程中的应用（第3版）,胡章芳、 罗元、 席兵、毛雪峰,¥23.00
 R统计高级编程和数据模型 分析、机器学习和可视化,[美]马特·威利(Matt Wiley)，[美]约书亚·F.威利(Joshua F. Wiley) 著；吴文国 胡明晓 译,¥64.00
 字体设计,潘禄生、徐清泉,¥34.90
 MATLAB数值算法手册,温正,¥64.00
 中文版Photoshop商业案例项目设计完全解析,于修国,¥34.90
 机器学习平台架构实战,[美]戴维·平 著 郭兴霞 译,¥64.50
 HarmonyOS物联网开发基础,葛非,¥34.90
 先进控制基础：工具、技术和应用,[美]特伦斯·布莱文思 [美]威利·K.沃伊什尼斯 [美]马克·尼克松著 [美]陈徳基,¥44.50
 HTML5+CSS3+JavaScript从入门到精通（上册基础篇第2版）html5权威指南 网页设计与制作基础书籍 w,未来科技,¥97.80
 突破平面Illustrator 2022设计与制作剖析,李金蓉,¥34.50
 5G的世界 智慧农业 5G技术应用 卫星遥感5G大数据人工智能数字耕耘科技播种 乡村振兴信息互联 广东科技,薛泉 程萍,¥35.00
 Illustrator 2023从新手到高手,李金蓉,¥49.50
 基于Python的DevOps,"[美]诺亚·吉夫特,[美]肯尼迪·贝尔曼,[美]阿尔弗雷多·德萨,[美]格里格·乔治乌",¥57.60
 人工智能——何时机器能掌控一切,[德] 克劳斯·迈因策尔（Klaus Mainzer） 著 贾积有 贾奕 译,¥29.50
 中文版MATLAB Simulink 2022系统仿真从入门到精通（实战案例版）Simulink系统建模 simulin,天工在线,¥88.00
 Vue.js 3.x从入门到精通（视频教学版）,李小威,¥39.50
 图解算法：使用JavaScript,吴灿铭、胡昭民,¥39.50
 Spring Batch权威指南,[美]迈克尔·T.米内拉（Michael T. Minella） 著；张坤，张渊 译,¥49.00
 人工智能与用户体验：以人为本的设计,{美}刘嘉闻（Gavin Lew） 罗伯特·舒马赫（Robert M. Schumacher，Jr.）著 周子衿 译,¥29.90
 Python算法从入门到实践,薛小龙,¥44.70
 HTML5+CSS3+JavaScript从入门到精通 （下册实战篇第2版）html5权威指南 网页设计与制作基础书籍,未来科技 张敏,¥88.00
 智能化无人系统学科路线图,中国科学技术协会主编，中国指挥与控制学会编著,¥64.80
 Windows C/C++加密解密实战,朱晨冰 李建英 著,¥64.50
 战术数据链,赵文栋 张磊 彭来献 刘熹 徐正芹 徐任晖 王向东,¥29.50
 Premiere Pro 2022视频制作案例实战,金伟,¥59.50
 MATLAB图像、音频和视频处理基础：模式识别应用,[印] 兰詹·帕雷克（Ranjan Parekh ）著 ，章毓晋 译,¥44.50
